id,cid,name,description,language
1154611,12195,伯吉斯异兽·林乔利虫,"①：以除外的1张自己或者对方的卡为对象才能发动。那张卡回到墓地。
②：陷阱卡发动时，连锁那个发动才能把这个效果在墓地发动。这张卡变成通常怪兽（水族·水·2星·攻1200/守0）在怪兽区域特殊召唤（不当作陷阱卡使用）。这个效果特殊召唤的这张卡不受怪兽的效果影响，从场上离开的场合除外。",cn
37649320,12196,伯吉斯异兽·欧巴宾海蝎,"2星怪兽×2
「伯吉斯异兽·欧巴宾海蝎」的③的效果1回合只能使用1次。
①：这张卡不受其他怪兽的效果影响。
②：只要这张卡在怪兽区域存在，自己可以把「伯吉斯异兽」陷阱卡从手卡发动。
③：这张卡有陷阱卡在作为超量素材的场合，把这张卡1个超量素材取除才能发动。从卡组把1张「伯吉斯异兽」陷阱卡加入手卡。",cn
64043465,12197,魔神火炎炮,"这个卡名的①②的效果1回合只能有1次使用其中任意1个。
①：以场上1只怪兽为对象才能发动。从手卡·卡组把1只「被封印」怪兽或者1张「艾克佐迪亚」卡送去墓地，作为对象的卡回到持有者手卡。
②：这张卡从魔法与陷阱区域送去墓地的场合，以自己墓地1只「被封印」怪兽或者1张「艾克佐迪亚」卡为对象才能发动。那张卡加入手卡。",cn
90432163,12198,幻影骑士团 沾尘袍,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡在场上攻击表示存在的场合，以场上1只暗属性怪兽为对象才能发动。这张卡变成守备表示，作为对象的怪兽的攻击力·守备力直到对方回合结束时上升800。
②：把墓地的这张卡除外才能发动。从卡组把「幻影骑士团 沾尘袍」以外的1张「幻影骑士团」卡加入手卡。",cn
36426778,12199,幻影骑士团 无声靴,"这个卡名的作为①的方法的特殊召唤1回合只能有1次，作为②的效果1回合只能使用1次。
①：自己场上有「幻影骑士团」怪兽存在的场合，这张卡可以从手卡特殊召唤。
②：把墓地的这张卡除外才能发动。从卡组把1张「幻影」魔法·陷阱卡加入手卡。",cn
63821877,12200,幻影骑士团 破手套,"「幻影骑士团 破手套」的①②的效果1回合各能使用1次。
①：场上的这张卡为素材作超量召唤的暗属性怪兽得到以下效果。
●这次超量召唤成功的场合发动。这张卡的攻击力上升1000。
②：把墓地的这张卡除外才能发动。从卡组把1张「幻影骑士团」卡或者「幻影」魔法·陷阱卡送去墓地。",cn
99315585,12201,幻影骑士团 裂头盔,"「幻影骑士团 裂头盔」的①②的效果1回合各能使用1次。
①：「幻影骑士团」卡或者「幻影」魔法·陷阱卡被送去自己墓地的场合发动。这张卡的攻击力上升500。
②：把墓地的这张卡除外才能发动。这个回合的结束阶段，从自己墓地选1张「幻影骑士团」卡或者「幻影」魔法·陷阱卡加入手卡。",cn
36704180,12202,幻影骑士团 脆铠甲,"「幻影骑士团 脆铠甲」的①②的效果1回合各能使用1次。
①：自己场上的表侧表示的「幻影骑士团」怪兽被战斗·效果破坏的场合才能发动。这张卡从手卡特殊召唤。
②：把墓地的这张卡除外，把手卡1张「幻影骑士团」卡或者「幻影」魔法·陷阱卡送去墓地才能发动。自己从卡组抽1张。",cn
62709239,12203,幻影骑士团 断碎剑,"3星怪兽×2
①：1回合1次，把这张卡1个超量素材取除，以自己以及对方场上的卡各1张为对象才能发动。那些卡破坏。
②：超量召唤的这张卡被破坏的场合，以自己墓地2只相同等级的「幻影骑士团」怪兽为对象才能发动。那些怪兽特殊召唤。这个效果特殊召唤的怪兽的等级上升1星。这个效果的发动后，直到回合结束时自己不是暗属性怪兽不能特殊召唤。",cn
98153934,12204,幻影死枪,"①：只要这张卡在魔法与陷阱区域存在，每次以自己场上的「幻影骑士团」怪兽为对象的对方的效果发动给与对方500伤害。
②：自己场上的暗属性怪兽被战斗或者对方的效果破坏的场合，可以作为代替把墓地的这张卡除外。",cn
25542642,12205,幻影雾剑,"以场上1只效果怪兽为对象才能把这张卡发动。这个卡名的②的效果1回合只能使用1次。
①：只要这张卡在魔法与陷阱区域存在，作为对象的怪兽不能攻击，不会成为攻击对象，效果无效化。那只怪兽从场上离开时这张卡破坏。
②：把墓地的这张卡除外，以自己墓地1只「幻影骑士团」怪兽为对象才能发动。那只怪兽特殊召唤。这个效果特殊召唤的怪兽从场上离开的场合除外。",cn
61936647,12206,幻影剑,"以场上1只表侧表示怪兽为对象才能把这张卡发动。「幻影剑」的②的效果1回合只能使用1次。
①：作为对象的怪兽的攻击力上升800，被战斗·效果破坏的场合，可以作为代替把这张卡破坏。那只怪兽从场上离开时这张卡破坏。
②：把墓地的这张卡除外，以自己墓地1只「幻影骑士团」怪兽为对象才能发动。那只怪兽特殊召唤。这个效果特殊召唤的怪兽从场上离开的场合除外。",cn
98431356,12207,幻影翼,"「幻影翼」的②的效果1回合只能使用1次。
①：以场上1只表侧表示怪兽为对象才能发动。那只怪兽的攻击力上升500，这个回合只有1次不会被战斗·效果破坏。
②：把墓地的这张卡除外，以自己墓地1只「幻影骑士团」怪兽为对象才能发动。那只怪兽特殊召唤。这个效果特殊召唤的怪兽从场上离开的场合除外。",cn
24425055,12208,诡雷陷阱E,①：丢弃1张手卡才能发动。选自己的手卡·墓地1张永续陷阱卡在自己场上盖放。这个效果盖放的卡在盖放的回合也能发动。,cn
51814159,12209,急袭猛禽-死灵秃鹫,①：1回合1次，把自己场上1只「急袭猛禽」怪兽解放，以自己墓地1张「升阶魔法」魔法卡为对象才能发动。那张卡加入手卡。这个效果的发动后，直到回合结束时自己不用「升阶魔法」魔法卡的效果不能把怪兽超量召唤。,cn
97219708,12210,急袭猛禽-残存林鸮,"「急袭猛禽-残存林鸮」的②的效果1回合只能使用1次。
①：自己的「急袭猛禽」怪兽进行战斗的伤害计算时才能发动。这张卡从手卡特殊召唤。那之后，自己回复自己的场上·墓地的魔法·陷阱卡数量×100基本分。
②：把这张卡解放才能发动。从额外卡组把1只「急袭猛禽」超量怪兽守备表示特殊召唤。这个效果特殊召唤的怪兽的效果无效化，结束阶段回到额外卡组。这个回合对方受到的战斗伤害变成0。",cn
23603403,12211,急袭猛禽-卫星炮猎鹰,"鸟兽族8星怪兽×2
①：这张卡用「急袭猛禽」怪兽为素材作超量召唤成功的场合才能发动。对方场上的魔法·陷阱卡全部破坏。对方不能对应这个效果的发动把魔法·陷阱·怪兽的效果发动。
②：把这张卡1个超量素材取除，以对方场上1只表侧表示怪兽为对象才能发动。那只怪兽的攻击力下降自己墓地的「急袭猛禽」怪兽数量×800。这个效果在对方回合也能发动。",cn
50692511,12212,急袭猛禽-呼唤,"「急袭猛禽-呼唤」在1回合只能发动1张，这张卡发动的回合，自己不是「急袭猛禽」怪兽不能特殊召唤。
①：以自己场上1只「急袭猛禽」怪兽为对象才能发动。那1只同名怪兽从手卡·卡组守备表示特殊召唤。",cn
86196216,12213,升阶魔法-死亡双力,①：以这个回合被战斗破坏送去自己墓地的1只「急袭猛禽」超量怪兽为对象才能发动。那只怪兽特殊召唤，那只怪兽的2倍阶级的1只超量怪兽在作为对象的怪兽上面重叠当作超量召唤从额外卡组特殊召唤。,cn
23581825,12214,升阶魔法-削魂之力,①：把基本分支付一半，以自己墓地1只「急袭猛禽」超量怪兽为对象才能发动。那只怪兽特殊召唤，比那只怪兽阶级高2阶的1只超量怪兽在作为对象的怪兽上面重叠当作超量召唤从额外卡组特殊召唤。,cn
59975920,12215,超级量子战士 红光层,"「超级量子战士 红光层」的②③的效果1回合各能使用1次。
①：自己场上没有怪兽存在的场合，这张卡可以从手卡特殊召唤。
②：这张卡召唤·特殊召唤成功时，以自己墓地1张「超级量子」卡为对象才能发动。那张卡加入手卡。
③：这张卡被送去墓地的场合，以「超级量子战士 红光层」以外的自己墓地1只「超级量子」怪兽为对象才能发动。那只怪兽特殊召唤。这个效果特殊召唤的怪兽不能把效果发动。",cn
85374678,12216,超级量子战士 绿光层,"「超级量子战士 绿光层」的①②的效果1回合各能使用1次。
①：这张卡召唤·特殊召唤成功时才能发动。从手卡把1只「超级量子」怪兽特殊召唤。
②：这张卡被送去墓地的场合，把手卡1张「超级量子」卡丢弃才能发动。自己从卡组抽1张。",cn
12369277,12217,超级量子战士 蓝光层,"「超级量子战士 蓝光层」的①②的效果1回合各能使用1次。
①：这张卡召唤·特殊召唤成功时才能发动。从卡组把「超级量子战士 蓝光层」以外的1张「超级量子」卡加入手卡。
②：这张卡被送去墓地的场合，以自己墓地最多3张「超级量子」卡为对象才能发动。那些卡回到卡组。",cn
58753372,12218,超级量子妖精 阿尔方,"「超级量子妖精 阿尔方」的②的效果1回合只能使用1次。
①：1回合1次，以自己场上1只「超级量子」怪兽为对象才能发动。自己场上的全部怪兽的等级变成和作为对象的怪兽相同等级。
②：把这张卡解放才能发动。从卡组把「超级量子」怪兽3种类给对方观看，对方从那之中随机选1只。那1只怪兽在自己场上特殊召唤，剩余送去墓地。",cn
85252081,12219,超级量子机兽 脉冲虎鲸,"3星怪兽×2
①：没有超量素材的这张卡不能攻击。
②：1回合1次，把这张卡1个超量素材取除，以场上1张魔法·陷阱卡为对象才能发动。那张卡破坏。这张卡有「超级量子战士 蓝光层」在作为超量素材的场合，这个效果在对方回合也能发动。
③：1回合1次，自己主要阶段才能发动。选自己的手卡·场上1只「超级量子战士」怪兽在这张卡下面重叠作为超量素材。",cn
11646785,12220,超级量子机兽 大气衔尾蛇,"4星怪兽×2
①：没有超量素材的这张卡不能攻击。
②：1回合1次，把这张卡1个超量素材取除，以这张卡以外的场上1只表侧表示怪兽为对象才能发动。那只怪兽变成里侧守备表示。这张卡有「超级量子战士 绿光层」在作为超量素材的场合，这个效果在对方回合也能发动。
③：1回合1次，自己主要阶段才能发动。选自己的手卡·场上1只「超级量子战士」怪兽在这张卡下面重叠作为超量素材。",cn
57031794,12221,超级量子机兽 炎浆狮虎,"5星怪兽×2
①：没有超量素材的这张卡不能攻击。
②：1回合1次，把这张卡1个超量素材取除，以场上1只怪兽为对象才能发动。那张卡破坏。这张卡有「超级量子战士 红光层」在作为超量素材的场合，这个效果在对方回合也能发动。
③：1回合1次，自己主要阶段才能发动。选自己的手卡·场上1只「超级量子战士」怪兽在这张卡下面重叠作为超量素材。",cn
84025439,12222,超级量子机神王 大磁炎,"12星怪兽×3
①：得到这张卡的超量素材种类的以下效果。
●2种类以上：1回合1次，自己·对方的主要阶段把这张卡1个超量素材取除才能发动。选场上1张卡回到卡组。
●4种类以上：这张卡不受「超级量子」卡以外的卡的效果影响。
●6种类以上：对方不能用卡的效果从卡组把卡加入手卡。
②：这张卡被送去墓地的场合才能发动。从自己墓地选「超级量子机兽」超量怪兽3种类各1只特殊召唤。",cn
10424147,12223,超级量子机舰 炎磁大母舰,"①：丢弃1张手卡，以自己场上1只「超级量子战士」怪兽为对象才能把这个效果发动。和那只自己怪兽相同属性的1只「超级量子机兽」超量怪兽在作为对象的怪兽上面重叠当作超量召唤从额外卡组特殊召唤。
②：把场地区域的这张卡送去墓地，以自己的场上·墓地的「超级量子机兽」超量怪兽3种类各1只为对象才能发动。从额外卡组把1只「超级量子机神王 大磁炎」特殊召唤，那下面把作为对象的怪兽和那些超量素材全部重叠作为超量素材。",cn
47819246,12224,超级量子机神剑-炎磁光层剑,"①：以自己场上1只「超级量子」超量怪兽为对象才能把这张卡发动。这张卡当作装备卡使用给那只怪兽装备。
②：这张卡装备的怪兽攻击力上升那只怪兽的阶级数值×100，向守备表示怪兽攻击的场合，给与对方为攻击力超过那个守备力的数值的战斗伤害。
③：自己战斗阶段，把装备的这张卡送去墓地才能发动。这张卡装备过的怪兽在这个回合在同1次的战斗阶段中可以作3次攻击。",cn
83303851,12225,DDD 极智王 混沌默示神,"「DDD 极智王 混沌默示神」的怪兽效果1回合只能使用1次，对方回合才能发动。
①：这张卡在手卡·墓地存在的场合，以自己场上2张表侧表示的魔法·陷阱卡为对象才能发动。那些卡破坏，这张卡特殊召唤。这个效果的发动后，直到回合结束时自己不是恶魔族怪兽不能特殊召唤。",cn
19302550,12226,DD 魔导贤者 牛顿,"「DD 魔导贤者 牛顿」的怪兽效果1回合只能使用1次。
①：把这张卡从手卡丢弃，以「DD 魔导贤者 牛顿」以外的自己墓地1张「DD」卡或者「契约书」卡为对象才能发动。那张卡加入手卡。",cn
46796664,12227,DD 魔导贤者 哥白尼,"「DD 魔导贤者 哥白尼」的怪兽效果1回合只能使用1次。
①：这张卡召唤·特殊召唤成功的场合才能发动。从卡组把「DD 魔导贤者 哥白尼」以外的1张「DD」卡或者「契约书」卡送去墓地。",cn
72181263,12228,DD 俄耳托斯,"①：自己因战斗·效果受到伤害时才能发动。这张卡从手卡特殊召唤。
②：这张卡特殊召唤成功的回合，自己不是恶魔族怪兽不能特殊召唤。",cn
19580308,12229,DD 拉弥亚,"「DD 拉弥亚」的效果1回合只能使用1次。
①：这张卡在手卡·墓地存在的场合，从手卡以及自己场上的表侧表示的卡之中把「DD 拉弥亚」以外的1张「DD」卡或者「契约书」卡送去墓地才能发动。这张卡特殊召唤。这个效果特殊召唤的这张卡从场上离开的场合除外。",cn
45974017,12230,暗魔界的契约书,"「暗魔界的契约书」的①的效果1回合只能使用1次。
①：从以下效果选择1个才能把这个效果发动。
●以自己墓地1只「DD」灵摆怪兽为对象才能发动。那只怪兽在自己的灵摆区域放置。
●从自己的额外卡组把1只表侧表示的「DD」灵摆怪兽在自己的灵摆区域放置。
②：自己准备阶段发动。自己受到1000伤害。",cn
71069715,12231,DD重组,"①：只要这张卡在魔法与陷阱区域存在，自己场上的「契约书」卡不会被对方的效果破坏。
②：把墓地的这张卡除外，以这张卡以外的除外的最多3张自己的「DD」卡为对象才能发动。那些卡回到卡组。",cn
8463720,12232,DDD 克龙王 贝奥武夫,"「DDD」怪兽＋「DD」怪兽
①：只要这张卡在怪兽区域存在，自己的「DD」怪兽向守备表示怪兽攻击的场合，给与对方为攻击力超过那个守备力的数值的战斗伤害。
②：自己准备阶段才能发动。双方的魔法与陷阱区域的卡全部破坏。",cn
44852429,12233,DDD 咒血王 赛弗里德,"调整＋调整以外的「DD」怪兽1只以上
「DDD 咒血王 赛弗里德」的①的效果1回合只能使用1次。
①：以场上1张表侧表示的魔法·陷阱卡为对象才能发动。那张卡的效果直到下次的准备阶段无效化。这个效果在对方回合也能发动。
②：这张卡被战斗·效果破坏送去墓地的场合发动。自己回复自己场上的「契约书」卡数量×1000基本分。",cn
10000090,12234,太阳神之翼神龙-不死鸟,"这张卡不能通常召唤，用这张卡的效果才能特殊召唤。
①：这张卡在墓地存在，「太阳神之翼神龙」从场上送去自己墓地的场合发动。这张卡特殊召唤。不能对应这个效果的发动让效果发动。
②：这张卡不受其他卡的效果影响。
③：支付1000基本分才能发动。选场上1只怪兽送去墓地。
④：结束阶段发动。这张卡送去墓地，从自己的手卡·卡组·墓地把1只「太阳神之翼神龙-球体形」无视召唤条件特殊召唤。",cn
7241272,12235,狱炎诅咒之龙,"①：这张卡召唤·特殊召唤成功的场合，以场上1张场地魔法卡为对象才能发动。那张卡破坏。
②：1回合1次，自己主要阶段才能发动。融合怪兽卡决定的包含这张卡的融合素材怪兽从自己场上送去墓地，把那1只融合怪兽从额外卡组融合召唤。",cn
43730887,12236,拘束臂,"①：这张卡召唤·特殊召唤成功的场合，以对方场上1只表侧表示怪兽为对象发动。这只怪兽表侧表示存在期间，作为对象的表侧表示怪兽不能攻击，效果无效化。
②：只要这张卡的①的效果作为对象的怪兽在场上存在，这张卡不会被战斗·效果破坏。",cn
70124586,12237,拘束足,"①：这张卡召唤·反转召唤·特殊召唤成功的场合发动。场上盖放的魔法·陷阱卡全部回到持有者手卡。
②：把墓地的这张卡除外，以对方场上盖放的1张魔法·陷阱卡为对象才能发动。直到下个回合的结束时那张卡不能发动。",cn
2519690,12238,天翔之龙骑士 盖亚,"「暗黑骑士 盖亚」怪兽＋龙族怪兽
①：这张卡只要在怪兽区域存在，卡名当作「龙骑士 盖亚」使用。
②：这张卡特殊召唤成功的场合才能发动。从自己的卡组·墓地选1张「螺旋枪杀」加入手卡。
③：这张卡向对方怪兽攻击宣言时才能发动。那只对方怪兽的表示形式变更。",cn
39913299,12239,真实之名,"这个卡名的卡在1回合只能发动1张。
①：宣言1个卡名才能发动。自己卡组最上面的卡翻开，宣言的卡的场合，那张卡加入手卡。并且，可以再从卡组把1只神属性怪兽加入手卡或特殊召唤。不是的场合，翻开的卡送去墓地。",cn
75902998,12240,穿刺的落穴,①：这个回合召唤·特殊召唤的对方怪兽的攻击宣言时才能发动。那只攻击怪兽破坏，给与对方那只怪兽的原本攻击力一半数值的伤害。,cn
2396042,12241,迪隆的钢铁骑兵,①：这张卡和灵摆怪兽进行战斗的伤害步骤开始时发动。这张卡的攻击力·守备力直到伤害步骤结束时变成一半。,cn
38891741,12242,神之摄理,①：怪兽的效果·魔法·陷阱卡发动时，把和那张卡相同种类（怪兽·魔法·陷阱）的1张手卡丢弃才能发动。那个发动无效并破坏。,cn
64280356,12243,星际仙踪-铁皮,"「星际仙踪-铁皮」的①的效果1回合只能使用1次。
①：把场上的这张卡除外才能发动。从手卡把1只2星以上的「星际仙踪」怪兽特殊召唤。这个效果在对方回合也能发动。
②：自己·对方的结束阶段支付500基本分才能发动。从卡组把「星际仙踪」卡3种类给对方观看，对方从那之中随机选1张。那1张卡加入自己手卡，剩余送去墓地。",cn
1274455,12244,星际仙踪-飞猴队,"「星际仙踪-飞猴队」的①的效果1回合只能使用1次。
①：把场上的这张卡除外才能发动。从手卡把1只4星以上的「星际仙踪」怪兽特殊召唤。这个效果在对方回合也能发动。
②：1回合1次，支付1000基本分，以自己墓地1只念动力族「星际仙踪」怪兽为对象才能发动。那只怪兽特殊召唤。",cn
37679169,12245,星际仙踪-德尔塔穿梭机,"①：1回合1次，从卡组把1只「星际仙踪」怪兽送去墓地，以场上1只表侧表示怪兽为对象才能发动。作为对象的怪兽的攻击力·守备力下降因为这个效果发动而送去墓地的怪兽的等级×100。
②：这张卡被战斗·效果破坏送去墓地的场合，把墓地的这张卡除外才能发动。从卡组把1只4星以下的「星际仙踪」怪兽特殊召唤。",cn
64063868,12246,星际仙踪-达克日食者号,"①：这张卡不会成为对方的效果的对象。
②：陷阱卡发动时，从自己墓地把1只「星际仙踪」怪兽除外才能发动。那个发动无效并破坏。
③：这张卡被战斗·效果破坏送去墓地的场合，把墓地的这张卡除外才能发动。从卡组把1只8星以下的「星际仙踪」怪兽加入手卡。",cn
90452877,12247,星际仙踪-能术,"「星际仙踪-能术」在1回合只能发动1张。
①：以自己场上1只「星际仙踪」怪兽为对象才能发动。那只怪兽破坏，选对方的场上·墓地1张卡除外。",cn
36956512,12248,怪粉坏兽 加达拉,"①：这张卡可以把对方场上1只怪兽解放，从手卡往对方场上攻击表示特殊召唤。
②：对方场上有「坏兽」怪兽存在的场合，这张卡可以从手卡攻击表示特殊召唤。
③：「坏兽」怪兽在自己场上只能有1只表侧表示存在。
④：1回合1次，把自己·对方场上3个坏兽指示物取除才能发动。这张卡以外的场上的全部怪兽的攻击力·守备力变成一半。这个效果在对方回合也能发动。",cn
63941210,12249,坏星坏兽 席兹奇埃鲁,"①：这张卡可以把对方场上1只怪兽解放，从手卡往对方场上攻击表示特殊召唤。
②：对方场上有「坏兽」怪兽存在的场合，这张卡可以从手卡攻击表示特殊召唤。
③：「坏兽」怪兽在自己场上只能有1只表侧表示存在。
④：只以卡1张为对象的魔法·陷阱·怪兽的效果发动时，把自己·对方场上3个坏兽指示物取除才能发动。那个效果无效，可以选场上1张卡破坏。",cn
99330325,12250,遭受妨碍的坏兽安眠,"这个卡名的卡在1回合只能发动1张。
①：场上的怪兽全部破坏。那之后，从卡组把卡名不同的「坏兽」怪兽在自己·对方的场上各1只攻击表示特殊召唤。这个效果特殊召唤的怪兽不能把表示形式变更，可以攻击的场合必须作出攻击。
②：把墓地的这张卡除外才能发动。从卡组把1只「坏兽」怪兽加入手卡。这个效果在这张卡送去墓地的回合不能发动。",cn
36734924,12251,青色眼睛的巫女,"「青色眼睛的巫女」的①②的效果1回合只能有1次使用其中任意1个。
①：场上的表侧表示的这张卡成为效果的对象时才能发动。选自己场上1只效果怪兽送去墓地，从卡组把最多2只「青眼」怪兽加入手卡（同名卡最多1张）。
②：这张卡在墓地存在的场合，以自己场上1只「青眼」怪兽为对象才能发动。那只怪兽回到持有者卡组，这张卡从墓地特殊召唤。",cn
2129638,12252,青眼双爆裂龙,"「青眼白龙」＋「青眼白龙」
这张卡用融合召唤以及以下方法才能特殊召唤。
●把自己的怪兽区域的上记卡送去墓地的场合可以从额外卡组特殊召唤（不需要「融合」）。
①：这张卡不会被战斗破坏。
②：这张卡在同1次的战斗阶段中最多2次可以向怪兽攻击。
③：这张卡的攻击没让对方怪兽被破坏的伤害步骤结束时才能发动。那只对方怪兽除外。",cn
38517737,12253,青眼亚白龙,"这张卡不能通常召唤。把手卡1只「青眼白龙」给对方观看的场合可以特殊召唤。这个方法的「青眼亚白龙」的特殊召唤1回合只能有1次。
①：这张卡的卡名只要在场上·墓地存在当作「青眼白龙」使用。
②：1回合1次，以对方场上1只怪兽为对象才能发动。那只怪兽破坏。这个效果发动的回合，这张卡不能攻击。",cn
65612386,12254,魔帝 安格玛,①：这张卡上级召唤成功时，把自己墓地1张魔法卡除外才能发动。把1张除外的那张魔法卡的同名卡从卡组加入手卡。,cn
1006081,12255,废品变更者,"「废品变更者」的效果1回合只能使用1次。
①：这张卡召唤·特殊召唤成功的场合，可以以场上1只「废品」怪兽为对象从以下效果选择1个发动。
●作为对象的怪兽的等级上升1星。
●作为对象的怪兽的等级下降1星。",cn
38491199,12256,废品栗子球,①：给与自己伤害的魔法·陷阱·怪兽的效果由对方发动时，把自己的手卡·场上的这张卡送去墓地才能发动。那个发动无效并破坏。,cn
64880894,12257,星尘充能战士,"调整＋调整以外的怪兽1只以上
「星尘充能战士」的①的效果1回合只能使用1次。
①：这张卡同调召唤成功时才能发动。自己从卡组抽1张。
②：这张卡可以向特殊召唤的对方怪兽全部各作1次攻击。",cn
90884403,12258,究极幻神 奥特美特尔·比希巴尔金,"规则上，这张卡的等级当作12星使用。这张卡不能同调召唤，把自己场上的8星以上而相同等级的调整和调整以外的怪兽各1只送去墓地的场合才能特殊召唤。
①：这张卡不会被效果破坏，攻击力上升场上的怪兽数量×1000。
②：1回合1次，自己·对方的主要阶段才能发动。在双方场上把相同数量的「邪眼神衍生物」（恶魔族·暗·1星·攻/守0）尽可能守备表示特殊召唤。这个回合这张卡不能攻击。",cn
37279508,12259,No.37 希望织龙 蜘蛛鲨,"水属性4星怪兽×2
这个卡名的①②的效果1回合各能使用1次。
①：自己或者对方的怪兽的攻击宣言时，把这张卡1个超量素材取除才能发动。对方场上的全部怪兽的攻击力直到回合结束时下降1000。
②：这张卡被战斗·效果破坏送去墓地时，以这张卡以外的自己墓地1只怪兽为对象才能发动。那只怪兽特殊召唤。",cn
63767246,12260,No.38 希望魁龙 银河巨神,"8星怪兽×2
①：1回合1次，魔法卡的效果在场上发动时才能发动。那个效果无效，场上的那张卡在这张卡下面重叠作为超量素材。
②：对方的攻击宣言时，把这张卡1个超量素材取除才能发动。攻击对象转移为这张卡进行伤害计算。
③：自己场上的其他的超量怪兽被战斗·效果破坏的场合，以自己场上1只超量怪兽为对象才能发动。那只怪兽的攻击力上升破坏的那1只怪兽的原本攻击力数值。",cn
90162951,12261,No.35 极饿捕鸟蛛,"10星怪兽×2
①：只要这张卡在怪兽区域存在，自己场上的怪兽的攻击力·守备力上升自己和对方的基本分差的数值。
②：只要持有超量素材的这张卡在怪兽区域存在，每次对方把怪兽特殊召唤给与对方600伤害。
③：1回合1次，把这张卡1个超量素材取除才能发动。持有这张卡的攻击力以下的攻击力的对方场上的怪兽全部破坏。",cn
26556950,12262,No.84 增痛蛛,"11星怪兽×2
这张卡也能在持有超量素材2个以上的自己的8～10阶的暗属性超量怪兽上面重叠来超量召唤。
①：这张卡的守备力上升自己场上的超量怪兽的阶级合计×200。
②：只要持有超量素材的这张卡在怪兽区域存在，每次对方把魔法·陷阱卡发动给与对方600伤害。
③：1回合1次，把这张卡1个超量素材取除才能发动。持有这张卡的守备力以下的守备力的对方场上的怪兽全部破坏。",cn
62541668,12263,No.77 七罪蛛,"12星怪兽×2
这张卡也能在自己场上的10·11阶的暗属性超量怪兽上面重叠来超量召唤。这个方法特殊召唤的回合，这张卡的①的效果不能发动。
①：1回合1次，把这张卡2个超量素材取除才能发动。对方场上的特殊召唤的怪兽全部除外，那之后，从所除外的怪兽之中选1只在这张卡下面重叠作为超量素材。
②：场上的这张卡被战斗·效果破坏的场合，可以作为代替把这张卡1个超量素材取除。",cn
99940363,12264,帝王的冻气,"①：自己场上有攻击力2400以上而守备力1000的怪兽存在的场合，以场上盖放的1张卡为对象才能发动。那张卡破坏。
②：从自己墓地把这张卡和1张「帝王」魔法·陷阱卡除外，以场上盖放的1张卡为对象才能发动。那张卡破坏。",cn
25334372,12265,九十九斩,"「九十九斩」在1回合只能发动1张。
①：自己怪兽向比那只怪兽攻击力高的怪兽攻击的伤害计算时才能发动。那只进行战斗的自己怪兽的攻击力只在那次伤害计算时上升自己和对方的基本分差的数值。",cn
62829077,12266,辉望道,"这张卡发动的回合，自己不能用这张卡的效果以外把怪兽特殊召唤。
①：以自己墓地3只怪兽为对象才能发动。那3只怪兽效果无效特殊召唤，只用那3只为素材把1只「霍普」超量怪兽超量召唤。",cn
98827725,12267,幻影骑士团 阴暗布面甲,"这个卡名的卡在1回合只能发动1张。自己墓地没有陷阱卡存在的场合，这张卡在盖放的回合也能发动。
①：这张卡发动后变成通常怪兽（战士族·暗·4星·攻0/守300）在怪兽区域守备表示特殊召唤（不当作陷阱卡使用）。",cn
24212820,12268,幻影骑士团 暗黑手甲,"①：从卡组把1张「幻影」魔法·陷阱卡送去墓地。
②：自己场上没有卡存在的场合，对方怪兽的直接攻击宣言时才能在墓地发动。这张卡变成效果怪兽（战士族·暗·4星·攻300/守600）在怪兽区域守备表示特殊召唤（不当作陷阱卡使用）。这个效果特殊召唤的这张卡从场上离开的场合除外。
③：这张卡的效果特殊召唤的这张卡的守备力上升自己墓地的「幻影」魔法·陷阱卡数量×300。",cn
51606429,12269,幻影骑士团 墓盾,"①：这张卡发动后变成通常怪兽（战士族·暗·3星·攻/守0）在怪兽区域攻击表示特殊召唤（不当作陷阱卡使用）。
②：自己回合把墓地的这张卡除外，以对方场上1张表侧表示的陷阱卡为对象才能发动。那张卡的效果直到回合结束时无效。这个效果在这张卡送去墓地的回合不能发动。",cn
97001138,12270,暗黑上级召唤,"「暗黑上级召唤」在1回合只能发动1张。
①：自己·对方的主要阶段以及战斗阶段，以自己墓地1只攻击力2400以上而守备力1000的怪兽为对象才能发动。那只怪兽加入手卡。那之后，可以从手卡把1只攻击力2400以上而守备力1000的怪兽表侧攻击表示上级召唤。",cn
24590232,12271,王魂调和,"①：对方怪兽的直接攻击宣言时才能发动。那次攻击无效。那之后，以下效果可以适用。
●等级合计最多到8以下为止，从自己墓地选调整1只和调整以外的怪兽任意数量除外，把持有和除外的怪兽的等级合计相同等级的1只同调怪兽从额外卡组当作同调召唤作特殊召唤。",cn
50584941,12272,红莲霸权,①：把自己墓地1只「红莲魔」同调怪兽除外，以自己场上1只「红莲魔」同调怪兽为对象才能发动。那只怪兽当作和为这张卡发动而除外的「红莲魔」同调怪兽同名卡使用，变成相同效果。,cn
87979586,12273,曼陀罗天使号手,如天使般的美丽之花。它不断地释放出一种雾来迷惑侵入者，不允许其进入圣兽们居住的森林最深处。,cn
23377694,12274,娱乐伙伴 房东寄居蟹,①：1回合1次，以自己场上1只灵摆怪兽为对象才能发动。那只怪兽的攻击力直到回合结束时上升自己场上的「娱乐伙伴」怪兽数量×300。,cn
